Year,Country,Total Emissions
1965,TUN,2460363
1965,SGP,2425568
1965,ECU,2274037
1965,SDN,2223333
1965,ALB,2172752
1965,MOZ,2003317
1965,GTM,1973945
1965,MNG,1956576
1965,GHA,1703760
1965,SEN,1692025
1965,DOM,1545348
1965,PAN,1527205
1965,BOL,1509330
1965,JOR,1420414
1965,ISL,1395538
1965,BHS,1315376
1965,NCL,1231104
1965,BHR,1227440
1965,AGO,1186155
1965,CIV,1172480
1965,TZA,1161488
1965,CYP,1150110
1965,GUY,1077216
1965,SLV,1040249
1965,SXM,1019391
1965,LBY,1014928
1965,AFG,1006917
1965,CRI,845909
1965,SUR,795088
1965,NIC,780165
1965,HND,750734
1965,MNE,724262
1965,GIN,696160
1965,ETH,644480
1965,UGA,626009
1965,ABW,592387
1965,LBR,556928
1965,MDG,556779
1965,PRY,549481
1965,MLT,472656
1965,BES,456043
1965,KHM,377392
1965,MWI,347961
1965,GRL,344416
1965,FJI,344267
1965,BRN,333424
1965,CMR,311440
1965,MUS,304112
1965,PNG,304112
1965,HTI,303934
1965,SLE,282128
1965,MTQ,245488
1965,COG,245488
1965,GAB,216176
1965,BRB,205184
1965,GLP,205184
1965,SSD,201992
1965,MLI,197856
1965,NPL,179536
1965,LAO,179536
1965,BMU,179536
1965,MRT,161216
1965,ATG,150224
1965,REU,150224
1965,BEN,150224
1965,FRO,135568
1965,SOM,131904
1965,TGO,131904
1965,MAC,131904
1965,DJI,120912
1965,TCD,106256
1965,BFA,102592
1965,NER,91600
1965,CAF,87936
1965,BLZ,84272
1965,PYF,84272
1965,SWZ,80608
1965,GNB,65952
1965,PLW,65952
1965,RWA,47632
1965,VUT,47632
1965,SPM,40304
1965,BDI,36640
1965,GUF,36640
1965,NRU,32976
1965,GNQ,29312
1965,GMB,29312
1965,WSM,29312
1965,LCA,25648
1965,SLB,25648
1965,OMN,25648
1965,CPV,25589
1965,ARE,21984
1965,GRD,21984
1965,COM,14656
1965,DMA,14656
1965,VCT,14656
1965,KIR,10992
1965,TON,10992
1965,STP,10992
1965,SYC,7328
1965,VGB,7328
1965,MSR,3664
1965,ATA,0
1965,AIA,0
1965,KNA,0
1965,WLF,0
1965,MDV,0
1965,MYT,0
1965,LSO,0
1965,AND,0
1965,PRI,0
1965,TUV,0
1965,NAM,0
1965,TLS,0
1965,BTN,0
1965,BWA,0
1965,PSE,0
1965,NIU,0
1965,COK,0
1965,MHL,0
1965,LIE,0
1965,CXR,0
1965,OWID_KOS,0
1965,SHN,0
1965,ERI,0
1965,FSM,0
1965,TCA,0
1966,OWID_WRL,11865861396
1966,USA,3571208560
1966,RUS,1221122990
1966,DEU,951421993
1966,GBR,618074666
1966,CHN,549459318
1966,JPN,419245117
1966,UKR,387013402
1966,FRA,379106922
1966,CAN,259074371
1966,POL,252430992
1966,AF,221261615
1966,ITA,213982260
1966,IND,159540062
1966,KAZ,133099843
1966,ZAF,128234886
1966,CZE,121522426
1966,AUS,120219302
1966,BEL,105096745
1966,NLD,103557510
1966,ROU,84090675
1966,MEX,80844570
1966,ESP,77617014
1966,SWE,72517360
1966,BRA,64227478
1966,IRN,64103362
1966,ARG,63072667
1966,HUN,61672921
1966,VEN,56974000
1966,BLR,55495628
1966,UZB,53564383
1966,DNK,50078411
1966,BGR,48716006
1966,PRK,47599913
1966,AUT,39208596
1966,SVK,38814179
1966,KWT,35123104
1966,TUR,31505761
1966,CHE,31489261
1966,KOR,29982233
1966,FIN,29488841
1966,IRQ,27676082
1966,EGY,26532150
1966,AZE,26444269
1966,COL,23474196
1966,IDN,23374953
1966,MDA,21673662
1966,SRB,21152099
1966,LTU,20602575
1966,EST,20174406
1966,NOR,19540070
1966,TWN,19461588
1966,VNM,19181137
1966,CHL,18772474
1966,GRC,18620603
1966,PAK,17125745
1966,TKM,16785179
1966,PHL,16104100
1966,CUB,15169385
1966,IRL,15094858
1966,NZL,14000272
1966,ISR,13581386
1966,LVA,13317749
1966,PER,13241052
1966,NGA,12893237
1966,PRT,11835094
1966,KGZ,11779935
1966,LUX,11610355
1966,MYS,9834393
1966,THA,9465437
1966,DZA,8420862
1966,GEO,8168198
1966,CUW,7992146
1966,HRV,7863132
1966,BIH,7273005
1966,TJK,6801228
1966,SAU,6407326
1966,QAT,6272768
1966,ZWE,6040926
1966,SVN,6000508
1966,MAR,5459547
1966,URY,5398834
1966,MKD,5314930
1966,HKG,5161566
1966,SYR,4910928
1966,ARM,4557732
1966,TTO,4051522
1966,LBN,3622932
1966,JAM,3516015
1966,ZMB,3498229
1966,YEM,3462480
1966,BGD,3176314
1966,TUN,2881636
1966,MMR,2806059
1966,KEN,2680084
1966,LKA,2659737
1966,LBY,2627088
1966,ALB,2550144
1966,SDN,2421441
1966,ECU,2416724
1966,COD,2402514
1966,MOZ,2124199
1966,MNG,1952912
1966,GTM,1739598
1966,SEN,1717643
1966,BOL,1688837
1966,DOM,1669655
1966,PAN,1655532
1966,JOR,1581332
1966,AGO,1552466
1966,NCL,1509568
1966,ISL,1494437
1966,GHA,1439952
1966,TZA,1370129
1966,SLV,1303819
1966,CYP,1241710
1966,CIV,1238432
1966,GUY,1179808
1966,SUR,1095536
1966,BHS,1091872
1966,AFG,1091159
1966,CRI,992469
1966,NIC,959641
1966,SXM,953238
1966,ETH,823984
1966,HND,805664
1966,UGA,732325
1966,GIN,718144
1966,MNE,717682
1966,BHR,648528
1966,LBR,611888
1966,MDG,578704
1966,ABW,553944
1966,PRY,512841
1966,BRN,490976
1966,SGP,478923
1966,KHM,439680
1966,MWI,428510
1966,BES,426448
1966,MLT,414032
1966,GRL,388384
1966,GAB,381056
1966,ATG,348080
1966,CMR,344416
1966,PNG,340752
1966,FJI,322252
1966,COG,307776
1966,HTI,303963
1966,SLE,300448
1966,MUS,274800
1966,MTQ,271136
1966,BRB,267472
1966,GLP,252816
1966,LAO,234496
1966,SSD,219994
1966,BMU,201520
1966,SWZ,201520
1966,MLI,190528
1966,NPL,190528
1966,MRT,179536
1966,TGO,179536
1966,REU,179536
1966,MAC,150224
1966,FRO,139232
1966,SOM,139232
1966,DJI,139232
1966,NER,135509
1966,PYF,120912
1966,BEN,113584
1966,BFA,102592
1966,TCD,84272
1966,CAF,84272
1966,BLZ,80608
1966,VUT,76944
1966,GNB,65952
1966,PLW,65952
1966,BDI,47632
1966,RWA,43968
1966,GUF,43968
1966,SPM,43968
1966,GMB,32976
1966,NRU,32976
1966,LCA,29312
1966,GRD,29312
1966,OMN,29312
1966,GNQ,25648
1966,WSM,25648
1966,ARE,25648
1966,SLB,25648
1966,CPV,21984
1966,COM,18320
1966,VCT,18320
1966,DMA,14656
1966,STP,10992
1966,KIR,10992
1966,VGB,10992
1966,TON,10992
1966,SYC,7328
1966,MSR,7328
1966,FSM,0
1966,ATA,0
1966,CXR,0
1966,MYT,0
1966,AND,0
1966,WLF,0
1966,OWID_KOS,0
1966,AIA,0
1966,MDV,0
1966,PRI,0
1966,KNA,0
1966,BTN,0
1966,TUV,0
1966,ERI,0
1966,COK,0
1966,PSE,0
1966,TLS,0
1966,LSO,0
1966,NAM,0
1966,SHN,0
1966,LIE,0
1966,BWA,0
1966,TCA,0
1966,NIU,0
1966,MHL,0
1967,OWID_WRL,12243045540
1967,USA,3705254221
1967,RUS,1276867048
1967,DEU,936229418
1967,GBR,592057027
1967,JPN,489307430
1967,CHN,460225895
1967,UKR,404610251
1967,FRA,403415767
1967,CAN,281637036
1967,POL,259025458
1967,AF,237257662
1967,ITA,234129742
1967,IND,159725507
1967,KAZ,139146864
1967,ZAF,133760109
1967,AUS,129144212
1967,CZE,121278515
1967,BEL,107361007
1967,NLD,106682159
1967,ROU,92028751
1967,MEX,90005531
1967,ESP,86393976
1967,SWE,68929739
1967,IRN,67880946
1967,BRA,66112981
1967,VEN,65752378
1967,ARG,65475982
1967,HUN,58770825
1967,BLR,58060332
1967,UZB,56108672
1967,BGR,55107665
1967,PRK,52392038
1967,DNK,49026427
1967,AUT,39915572
1967,SVK,38724848
1967,KOR,35113237
1967,TUR,33479114
1967,CHE,32519439
1967,FIN,28587735
1967,AZE,27668833
1967,SAU,25485477
1967,KWT,25420832
1967,COL,24686832
1967,IDN,24540046
1967,VNM,22962178
1967,MDA,22678034
1967,TWN,21969915
1967,LTU,21565394
1967,SRB,21367190
1967,EST,21092463
1967,EGY,19649910
1967,GRC,19504191
1967,NOR,19304237
1967,CHL,19238337
1967,LBY,18492208
1967,IRQ,18372978
1967,PHL,18208880
1967,PAK,18175904
1967,TKM,17571554
1967,IRL,16394834
1967,CUB,15736880
1967,LVA,13930170
1967,PER,13640338
1967,NZL,13626782
1967,ISR,13527913
1967,NGA,12824484
1967,PRT,12391606
1967,KGZ,12318104
1967,THA,12150141
1967,LUX,11350329
1967,MYS,10127602
1967,CUW,9844884
1967,GEO,8548747
1967,DZA,8431587
1967,HRV,7948532
1967,BIH,7346365
1967,TJK,7115438
1967,QAT,6683136
1967,SVN,6061916
1967,HKG,6052066
1967,MAR,5408251
1967,MKD,5368494
1967,ZWE,5294480
1967,URY,4878754
1967,ZMB,4787631
1967,ARM,4771114
1967,TTO,4634187
1967,SYR,4603211
1967,JAM,3864153
1967,MMR,3615833
1967,LBN,3564635
1967,BGD,3371142
1967,TUN,3083186
1967,YEM,3052112
1967,LKA,2945083
1967,SDN,2918465
1967,SGP,2821280
1967,KEN,2698436
1967,ALB,2678384
1967,ECU,2588873
1967,COD,2288811
1967,MNG,2150560
1967,GTM,1981333
1967,BOL,1890386
1967,MOZ,1871294
1967,TZA,1758126
1967,BHS,1700996
1967,PAN,1695689
1967,DOM,1566944
1967,GHA,1494912
1967,NCL,1472928
1967,ISL,1443139
1967,JOR,1412997
1967,CYP,1362265
1967,CIV,1359344
1967,SUR,1333696
1967,GUY,1322704
1967,AFG,1281865
1967,SXM,1174217
1967,SLV,1157259
1967,NIC,1080494
1967,ETH,1072958
1967,GAB,1011264
1967,BHR,1003936
1967,AGO,991815
1967,ARE,916000
1967,CRI,875250
1967,HND,875250
1967,MDG,842482
1967,UGA,809179
1967,GIN,725472
1967,MNE,724914
1967,SEN,699141
1967,ABW,682359
1967,LBR,611888
1967,ATG,564256
1967,BES,525308
1967,MLT,520288
1967,MUS,498304
1967,PRY,487253
1967,CMR,458000
1967,BRN,439680
1967,PNG,436016
1967,GRL,417696
1967,KHM,388384
1967,MWI,366222
1967,FJI,355228
1967,BRB,337088
1967,COG,322432
1967,LAO,318768
1967,MTQ,296784
1967,GLP,289456
1967,SSD,265152
1967,HTI,259995
1967,SLE,252816
1967,SWZ,227168
1967,SOM,227168
1967,MLI,223504
1967,NPL,212512
1967,REU,212512
1967,BMU,212512
1967,MRT,197856
1967,TGO,197856
1967,FRO,168544
1967,MAC,164880
1967,BEN,142896
1967,PYF,139232
1967,OMN,135568
1967,NER,131815
1967,BLZ,120912
1967,TCD,117248
1967,BFA,102592
1967,CAF,91600
1967,DJI,87936
1967,VUT,84272
1967,PLW,73280
1967,GUF,69616
1967,SPM,51296
1967,NRU,47632
1967,GNB,47632
1967,BDI,47632
1967,RWA,40304
1967,GRD,36640
1967,LCA,32976
1967,SLB,32976
1967,GMB,32976
1967,WSM,25648
1967,GNQ,25648
1967,KIR,21984
1967,DMA,21984
1967,VCT,18320
1967,COM,18320
1967,CPV,18320
1967,TON,14656
1967,STP,10992
1967,MSR,7328
1967,SYC,7328
1967,VGB,3664
1967,TCA,0
1967,AND,0
1967,BWA,0
1967,MYT,0
1967,MHL,0
1967,BTN,0
1967,WLF,0
1967,PRI,0
1967,OWID_KOS,0
1967,AIA,0
1967,PSE,0
1967,MDV,0
1967,LSO,0
1967,NAM,0
1967,FSM,0
1967,SHN,0
1967,LIE,0
1967,TUV,0
1967,ATA,0
1967,ERI,0
1967,KNA,0
1967,COK,0
1967,TLS,0
1967,NIU,0
1967,CXR,0
1968,OWID_WRL,12909912521
1968,USA,3840702204
1968,RUS,1312749468
1968,DEU,984790813
1968,GBR,606488304
1968,JPN,561912555
1968,CHN,495506566
1968,FRA,416950820
1968,UKR,415909813
1968,CAN,303261340
1968,POL,275801012
1968,AF,257600231
1968,ITA,249172160
1968,IND,174245743
1968,KAZ,143018571
1968,ZAF,137953754
1968,AUS,134496900
1968,CZE,126879956
1968,BEL,118437576
1968,NLD,113445547
1968,ROU,100079400
1968,ESP,97017236
1968,MEX,93887231
1968,IRN,82329563
1968,SWE,77606031
1968,BRA,77328615
1968,ARG,69009217
1968,VEN,65572070
1968,HUN,61093206
1968,BLR,59720546
1968,BGR,59463509
1968,PRK,59268980
1968,UZB,57793701
1968,DNK,53272676
1968,AUT,42297140
1968,SVK,40524981
1968,KOR,37197142
1968,TUR,36265487
1968,CHE,35981327
1968,FIN,33281468
1968,LBY,30114416
1968,SAU,29079118
1968,AZE,28464169
1968,IDN,27562608
1968,COL,26572753
1968,TWN,24140614
1968,VNM,23600903
1968,MDA,23328270
1968,KWT,23149271
1968,EGY,22872626
1968,SRB,22856436
1968,GRC,22286276
1968,PHL,22222781
1968,LTU,22193103
1968,EST,21681387
1968,CHL,21202239
1968,NOR,21113689
1968,PAK,20841790
1968,IRQ,19695681
1968,TKM,18086283
1968,IRL,17801571
1968,THA,17075663
1968,CUB,16019522
1968,PER,14486633
1968,LVA,14325572
1968,ISR,13794168
1968,NZL,13473102
1968,PRT,12992354
1968,KGZ,12663751
1968,LUX,12258972
1968,YEM,11636864
1968,MYS,10530226
1968,CUW,9154532
1968,DZA,9050236
1968,GEO,8797060
1968,HRV,8502516
1968,BIH,7857351
1968,TJK,7319004
1968,QAT,7075184
1968,NGA,6625858
1968,SVN,6482711
1968,ZWE,6377657
1968,HKG,6197972
1968,SYR,5953950
1968,MKD,5741832
1968,MAR,5620228
1968,SGP,5133455
1968,ARM,4910610
1968,URY,4878368
1968,ZMB,4567642
1968,TTO,4036866
1968,JAM,3878512
1968,BGD,3865666
1968,LBN,3693317
1968,TUN,3592336
1968,COD,3366027
1968,LKA,3238085
1968,ECU,3112647
1968,ALB,3070432
1968,MMR,2926823
1968,SDN,2844525
1968,KEN,2815420
1968,MOZ,2776153
1968,MNG,2480231
1968,DOM,2347317
1968,BOL,2176118
1968,GTM,2139063
1968,PAN,2018209
1968,GAB,1960240
1968,NCL,1839328
1968,GHA,1761463
1968,ETH,1725031
1968,AGO,1669539
1968,TZA,1651841
1968,BHS,1627716
1968,CYP,1622201
1968,CIV,1597504
1968,ISL,1593425
1968,JOR,1503972
1968,SUR,1450944
1968,GUY,1330032
1968,SLV,1259792
1968,ARE,1242096
1968,NIC,1230688
1968,AFG,1223391
1968,HND,1223241
1968,BHR,1102864
1968,SXM,1091878
1968,CRI,1036377
1968,ATG,989280
1968,UGA,981328
1968,MDG,912069
1968,LBR,882816
1968,MNE,775327
1968,GIN,747456
1968,MLT,637536
1968,MUS,637536
1968,ABW,634510
1968,PRY,589815
1968,GRL,542272
1968,CMR,505632
1968,PNG,501968
1968,BES,488472
1968,KHM,461664
1968,COG,450672
1968,BRB,439680
1968,BRN,428688
1968,FJI,395504
1968,MWI,388148
1968,SLE,362736
1968,MTQ,307776
1968,GLP,278464
1968,SWZ,278464
1968,HTI,263630
1968,SSD,258439
1968,NPL,252816
1968,MRT,234496
1968,BMU,223504
1968,REU,216176
1968,MLI,197856
1968,TGO,194192
1968,CAF,183200
1968,FRO,183200
1968,LAO,168544
1968,MAC,168544
1968,OMN,161216
1968,NER,161127
1968,BEN,153888
1968,SOM,153888
1968,PYF,153888
1968,TCD,124576
1968,DJI,120912
1968,BFA,102592
1968,BLZ,102592
1968,SEN,98126
1968,GUF,84272
1968,PLW,76944
1968,GNB,62288
1968,VUT,62288
1968,RWA,54960
1968,BDI,54960
1968,NRU,47632
1968,SPM,40304
1968,GRD,40304
1968,LCA,36640
1968,GMB,36640
1968,SLB,36640
1968,KIR,32976
1968,WSM,29312
1968,GNQ,29312
1968,CPV,29282
1968,DMA,21984
1968,VCT,21984
1968,COM,18320
1968,STP,14656
1968,TON,14656
1968,VGB,14656
1968,MSR,7328
1968,SYC,7328
1968,SHN,3664
1968,BTN,0
1968,AIA,0
1968,AND,0
1968,WLF,0
1968,NAM,0
1968,MYT,0
1968,FSM,0
1968,TLS,0
1968,ATA,0
1968,TUV,0
1968,NIU,0
1968,COK,0
1968,MDV,0
1968,PSE,0
1968,TCA,0
1968,KNA,0
1968,ERI,0
1968,MHL,0
1968,CXR,0
1968,LIE,0
1968,LSO,0
1968,BWA,0
1968,PRI,0
1968,OWID_KOS,0
1969,OWID_WRL,13766570654
1969,USA,4034925667
1969,RUS,1367141080
1969,DEU,1052000832
1969,JPN,653215421
1969,GBR,628382547
1969,CHN,607683366
1969,FRA,442188839
1969,UKR,433108597
1969,CAN,307119205
1969,POL,293365308
1969,AF,278139487
1969,ITA,269660969
1969,IND,177589111
1969,KAZ,148910852
1969,ZAF,143142849
1969,AUS,142123802
1969,CZE,134693592
1969,BEL,123491757
1969,NLD,115802063
1969,ROU,111527437
1969,MEX,102176189
1969,ESP,96736943
1969,SWE,86381133
1969,BRA,84214734
1969,IRN,83038745
1969,ARG,77248870
1969,VEN,68933177
1969,BGR,66307711
1969,PRK,64079367
1969,HUN,62358237
1969,BLR,62216787
1969,UZB,60265336
1969,DNK,59342587
1969,AUT,44638407
1969,SVK,43029283
1969,KOR,42468221
1969,TUR,38752698
1969,CHE,38046963
1969,FIN,37896829
1969,LBY,35522213
1969,SAU,35270951
1969,IDN,33362215
1969,AZE,29656787
1969,COL,28016278
1969,VNM,27055639
1969,KWT,26809488
1969,TWN,26290996
1969,GRC,25434255
1969,MDA,24302826
1969,SRB,23699438
1969,LTU,23130992
1969,PHL,22829460
1969,IRQ,22601293
1969,EST,22576683
1969,CHL,22531469
1969,NOR,22193766
1969,ARE,20507408
1969,PAK,20213411
1969,EGY,19664751
1969,TKM,18851104
1969,IRL,18494395
1969,CUB,17243298
1969,PER,15285267
1969,LVA,14921890
1969,ISR,14800936
1969,PRT,14592807
1969,THA,14540027
1969,NZL,14257049
1969,KGZ,13187861
1969,LUX,13182240
1969,NGA,12099904
1969,CUW,11980843
1969,DZA,11262968
1969,GEO,9167567
1969,MYS,9137758
1969,HRV,8817164
1969,BIH,8146736
1969,HKG,7751508
1969,TJK,7625203
1969,SYR,7232626
1969,QAT,7166576
1969,SGP,6888320
1969,ZWE,6743879
1969,SVN,6721494
1969,MKD,5953269
1969,MAR,5817401
1969,URY,5589393
1969,ARM,5118237
1969,YEM,4675264
1969,LBN,4344116
1969,LKA,4315063
1969,ZMB,4270887
1969,JAM,4266897
1969,TTO,3901179
1969,TUN,3852094
1969,SDN,3831969
1969,BGD,3749327
1969,COD,3648037
1969,ECU,3588876
1969,ALB,3242640
1969,MOZ,3237758
1969,MMR,3212585
1969,KEN,3126468
1969,AGO,2783093
1969,MNG,2681751
1969,DOM,2651163
1969,BOL,2546154
1969,GTM,2278117
1969,PAN,2051127
1969,CIV,1890624
1969,TZA,1794677
1969,JOR,1756788
1969,BHS,1740766
1969,GHA,1687473
1969,CYP,1669803
1969,ETH,1666435
1969,NCL,1557200
1969,SUR,1520560
1969,GAB,1432624
1969,SXM,1428977
1969,GUY,1366672
1969,KHM,1315296
1969,NIC,1285618
1969,BHR,1271408
1969,LBR,1271111
1969,ISL,1263694
1969,ATG,1256752
1969,SLV,1190235
1969,HND,1175609
1969,UGA,1175431
1969,CRI,1146178
1969,SLE,1084544
1969,AFG,941232
1969,MDG,849751
1969,ABW,830405
1969,MNE,803877
1969,GIN,747456
1969,MLT,652192
1969,BES,639279
1969,MUS,571584
1969,CMR,571584
1969,PNG,556928
1969,PRY,520139
1969,COG,501968
1969,SEN,490144
1969,BRN,487312
1969,BRB,479984
1969,FJI,432146
1969,GRL,406704
1969,NPL,399376
1969,MWI,380756
1969,SSD,348146
1969,MTQ,329760
1969,LAO,318768
1969,HTI,314896
1969,GLP,311440
1969,SWZ,304112
1969,MRT,274800
1969,TGO,241824
1969,OMN,234496
1969,REU,223504
1969,FRO,212512
1969,BEN,201520
1969,BMU,197856
1969,NER,190439
1969,CAF,186864
1969,MAC,168544
1969,TCD,161216
1969,PYF,161216
1969,SOM,161216
1969,MLI,161216
1969,BLZ,135568
1969,PLW,131904
1969,BFA,120912
1969,GUF,84272
1969,DJI,84272
1969,BDI,73280
1969,NRU,65952
1969,LCA,62288
1969,RWA,58624
1969,GNB,58624
1969,GMB,47632
1969,GRD,47632
1969,GNQ,43968
1969,VUT,43968
1969,SLB,36640
1969,CPV,36581
1969,SPM,32976
1969,VCT,29312
1969,WSM,29312
1969,VGB,18320
1969,DMA,18320
1969,COM,18320
1969,STP,14656
1969,TON,10992
1969,COK,10992
1969,KIR,10992
1969,MSR,7328
1969,SYC,7328
1969,AIA,0
1969,FSM,0
1969,AND,0
1969,WLF,0
1969,CXR,0
1969,MHL,0
1969,MYT,0
1969,NIU,0
1969,ATA,0
1969,TUV,0
1969,PRI,0
1969,KNA,0
1969,SHN,0
1969,BWA,0
1969,NAM,0
1969,BTN,0
1969,TCA,0
1969,PSE,0
1969,OWID_KOS,0
1969,ERI,0
1969,LIE,0
1969,LSO,0
1969,MDV,0
1969,TLS,0
1970,OWID_WRL,14897567094
1970,USA,4339471089
1970,RUS,1437870582
1970,DEU,1026022305
1970,CHN,807952627
1970,JPN,767963110
1970,GBR,652577395
1970,FRA,459523141
1970,UKR,455567159
1970,CAN,341177214
1970,POL,304143398
1970,AF,302942683
1970,ITA,296364546
1970,IND,181898660
1970,KAZ,156668292
1970,CZE,154419699
1970,ZAF,149618186
1970,AUS,147479769
1970,NLD,141803302
1970,BEL,125490458
1970,ROU,119981485
1970,ESP,116766485
1970,MEX,113950680
1970,BRA,93648442
1970,SWE,92287025
1970,IRN,91787455
1970,ARG,82648001
1970,VEN,74489415
1970,PRK,73476317
1970,HUN,69934557
1970,BLR,65460000
1970,UZB,63268905
1970,DNK,62039320
1970,BGR,61173973
1970,KOR,53716351
1970,AUT,50631700
1970,SVK,49345175
1970,SAU,45251330
1970,TUR,42579228
1970,FIN,40355046
1970,CHE,40244319
1970,IDN,35791387
1970,LBY,32305102
1970,AZE,31183102
1970,SRB,30962352
1970,TWN,28734026
1970,COL,28370052
1970,VNM,28172980
1970,NOR,27978745
1970,MDA,25577758
1970,KWT,25021456
1970,PHL,24751417
1970,CHL,24635802
1970,LTU,24339697
1970,GRC,24126177
1970,IRQ,23883783
1970,EST,23750762
1970,EGY,21654011
1970,NGA,21519959
1970,PAK,20504407
1970,TKM,19814896
1970,IRL,19393739
1970,CUB,18654087
1970,SGP,17832688
1970,PER,17765823
1970,ISR,16559356
1970,LVA,15698078
1970,THA,15352543
1970,PRT,15236482
1970,ARE,15234912
1970,DZA,15058960
1970,MYS,14585889
1970,NZL,14179986
1970,KGZ,13878320
1970,LUX,13735355
1970,CUW,13399899
1970,HRV,11529674
1970,BIH,10645860
1970,GEO,9637297
1970,TTO,8990356
1970,SVN,8788722
1970,HKG,8392500
1970,BRN,8203696
1970,ZWE,8154132
1970,TJK,8022101
1970,MKD,7779685
1970,QAT,7561456
1970,MAR,7282020
1970,SYR,6649929
1970,URY,5735803
1970,ARM,5382347
1970,JAM,4988584
1970,MMR,4612293
1970,SDN,4446688
1970,ECU,4278215
1970,LBN,3940725
1970,BGD,3803195
1970,ZMB,3765879
1970,ALB,3740944
1970,TUN,3738743
1970,LKA,3593077
1970,AGO,3577917
1970,DOM,3105081
1970,KEN,3078215
1970,MOZ,2980891
1970,MNG,2846542
1970,COD,2709666
1970,GHA,2621641
1970,BHR,2590448
1970,BHS,2568770
1970,YEM,2509840
1970,BOL,2483717
1970,NCL,2392592
1970,GTM,2296437
1970,CIV,2242368
1970,PAN,2201083
1970,GAB,2081152
1970,TZA,1765365
1970,CYP,1702690
1970,AFG,1670397
1970,ETH,1651721
1970,SUR,1608496
1970,SXM,1598230
1970,GUY,1579184
1970,JOR,1555684
1970,LBR,1450587
1970,UGA,1442843
1970,SLV,1428306
1970,NIC,1402807
1970,ISL,1388300
1970,HND,1388032
1970,SEN,1307067
1970,CRI,1248681
1970,KHM,1154160
1970,MNE,1050501
1970,MDG,970663
1970,ABW,928761
1970,SLE,857376
1970,GIN,791424
1970,PRY,743435
1970,BES,714998
1970,PNG,692496
1970,MLT,663184
1970,CMR,637417
1970,COG,571584
1970,LAO,571584
1970,FJI,520050
1970,MUS,498304
1970,ATG,461664
1970,MWI,454069
1970,BRB,428688
1970,MRT,428688
1970,SSD,403983
1970,HTI,384482
1970,GRL,381056
1970,SWZ,366400
1970,MTQ,362736
1970,REU,318768
1970,GLP,304112
1970,BEN,282128
1970,TGO,274800
1970,FRO,256480
1970,OMN,234496
1970,NPL,227168
1970,BMU,227168
1970,SOM,216176
1970,NER,216057
1970,CAF,208848
1970,MAC,205184
1970,MLI,201520
1970,PYF,194192
1970,BFA,142896
1970,DJI,139232
1970,PLW,135568
1970,TCD,124576
1970,BLZ,120912
1970,GUF,102592
1970,CXR,69616
1970,GNB,69616
1970,NRU,65952
1970,LCA,65952
1970,BDI,62288
1970,RWA,58624
1970,GMB,47632
1970,GRD,43968
1970,VUT,40304
1970,SLB,40304
1970,SPM,36640
1970,GNQ,36640
1970,CPV,36581
1970,WSM,29312
1970,VCT,29312
1970,COM,29312
1970,SYC,29312
1970,DMA,25648
1970,TON,25648
1970,KIR,21984
1970,VGB,18320
1970,STP,14656
1970,MSR,14656
1970,COK,10992
1970,NIU,3664
1970,BTN,3664
1970,OWID_KOS,0
1970,MHL,0
1970,AND,0
1970,WLF,0
1970,PRI,0
1970,BWA,0
1970,AIA,0
1970,KNA,0
1970,PSE,0
1970,MDV,0
1970,TCA,0
1970,FSM,0
1970,ATA,0
1970,TUV,0
1970,SHN,0
1970,LIE,0
1970,TLS,0
1970,ERI,0
1970,MYT,0
1970,NAM,0
1970,LSO,0
1971,OWID_WRL,15498266676
1971,USA,4365246732
1971,RUS,1525873920
1971,DEU,1037236782
1971,CHN,909209700
1971,JPN,796544280
1971,GBR,660388217
1971,FRA,492108140
1971,UKR,483407556
1971,CAN,352287404
1971,AF,332205529
1971,POL,312880813
1971,ITA,311049181
1971,IND,192144566
1971,ZAF,168405074
1971,KAZ,166122816
1971,CZE,159347423
1971,AUS,152630086
1971,NLD,140666141
1971,ESP,128458554
1971,MEX,126186804
1971,ROU,125681456
1971,BEL,121370505
1971,PRK,107453014
1971,BRA,102479972
1971,IRN,101627830
1971,ARG,88847129
1971,SWE,84508866
1971,BLR,69481293
1971,HUN,69203583
1971,UZB,67285096
1971,BGR,64221559
1971,VEN,62500183
1971,SAU,59756657
1971,KOR,58533736
1971,DNK,57009548
1971,AUT,52069098
1971,SVK,50445357
1971,TUR,47638158
1971,CHE,41888012
1971,FIN,40536760
1971,IDN,38955265
1971,AZE,33111858
1971,SRB,32391348
1971,NGA,32251517
1971,TWN,31474659
1971,COL,30281416
1971,IRQ,28831857
1971,GRC,27749511
1971,PHL,27551672
1971,NOR,27166050
1971,MDA,27150611
1971,KWT,27117264
1971,CHL,27055229
1971,LTU,25879935
1971,EST,25207164
1971,VNM,24503595
1971,EGY,23012404
1971,IRL,22476181
1971,LBY,21628295
1971,ARE,21166928
1971,TKM,21056104
1971,CUB,19588659
1971,PAK,19440705
1971,THA,19221101
1971,DZA,18649531
1971,PER,18590718
1971,LVA,16666464
1971,MYS,16662594
1971,PRT,16375692
1971,SGP,16275421
1971,ISR,16218947
1971,NZL,15049003
1971,KGZ,14732676
1971,LUX,13194012
1971,CUW,11662219
1971,HRV,11578632
1971,BIH,11473140
1971,GEO,10238633
1971,SVN,9465385
1971,HKG,9150591
1971,QAT,9144304
1971,SYR,8874187
1971,ZWE,8732719
1971,TJK,8517756
1971,MKD,8384597
1971,MAR,8186280
